yesmagazine.org,0.23749038577079773
thefloridasqueeze.com,0.4979267716407776
intrepidreport.com,0.07047177851200104
bradford-delong.com,0.019815102219581604
amsterdamnews.com,0.3462488651275635
pfaw.org,0.6202085018157959
nationalmemo.com,0.24167665839195251
pastemagazine.com,0.3519413471221924
climaterealityproject.org,0.15431958436965942
newint.org,0.5102517604827881
syriana-analysis.com,-0.06351891905069351
cnn.com,5.146520614624023
lavendermagazine.com,-0.042518824338912964
newsweek.com,3.288877487182617
rabble.ca,0.3365660011768341
columbusfreepress.com,0.09506228566169739
resilience.org,0.2612908184528351
progressive.org,0.04961329698562622
whitehousewatch.com,-0.06115949898958206
elitedaily.com,-0.06001666188240051
this.org,0.523934006690979
ebar.com,0.3186115026473999
fedsoc.org,0.4707410931587219
commentarymagazine.com,0.024584591388702393
loneconservative.com,0.31435176730155945
americanmind.org,1.5137252807617188
cowgernation.com,-0.01386125385761261
mrc.org,0.4493982791900635
g-a-i.org,0.3681689500808716
americarisingpac.org,0.35350120067596436
offgridsurvival.com,0.42307955026626587
thefederalist.com,7.202258110046387
tennesseestar.com,1.427514910697937
conservativeinstitute.org,0.5344487428665161
conservativechoicecampaign.com,1.3415184020996094
citizenfreepress.com,0.7024056911468506
theohiostar.com,0.6348526477813721
teapartypatriots.org,0.06769612431526184
pantsonfirenews.com,0.3190948963165283
oann.com,4.627181053161621
sentinelksmo.org,0.512358546257019
tenthamendmentcenter.com,0.4983549118041992
conservativedailynews.com,0.33722934126853943
heritage.org,2.2779295444488525
theresurgent.com,0.8837096691131592
disrn.com,0.13143593072891235
freedomworks.org,0.5761954188346863
fort-russ.com,1.6772178411483765
nccivitas.org,0.44465208053588867
influencewatch.org,0.22205311059951782
christiantoday.com,0.5545141100883484
boundingintocomics.com,0.02180612087249756
ussanews.com,0.2601298987865448
conservativehq.com,0.1740311086177826
opslens.com,0.06621281802654266
americanlibertyreport.com,0.470259428024292
libertynation.com,0.8118361830711365
